Angle,IntersectionArea_Pixels²
302.99,754.6670046509512
303.0,754.1136925823369
303.01,753.5585898382649
303.02,753.001696883986
303.03,752.4430141840504
303.04,751.8825422024654
303.05,751.320311725242
303.06,750.7564807402615
303.07,750.1909337968777
303.08,749.6234835128098
303.09,749.0541232877885
303.1,748.4828192285894
303.11,747.9095671548297
303.12,747.3343675812437
303.13,746.7572210219377
303.14,746.17804911212
303.15,745.596714026713
303.16,745.0132208186565
303.17,744.4276045037766
303.18,743.8398706063264
303.19,743.2500166802887
303.2,742.6580096986257
303.21,742.0636793598756
303.22,741.4668161372543
303.23,740.8675546375
303.24,740.2659153173947
303.25,739.6618988304206
303.26,739.0555080849579
303.27,738.4467766670396
303.28,737.835509025861
303.29,737.221493210541
303.3,736.6047125621992
303.31,735.9853006756393
303.32,735.363302729978
303.33,734.7387194523517
303.34,734.1115463263678
303.35,733.4815086376112
303.36,732.8484515375347
303.37,732.212402741805
303.38,731.5733959582157
303.39,730.931598608409
303.4,730.2870390615391
303.41,729.6396632239824
303.42,728.9891411679985
303.43,728.335383470427
303.44,727.6783910765711
303.45,727.0181649305688
303.46,726.3547419606347
303.47,725.688330759227
303.48,725.0189001698678
303.49,724.3461099456136
303.5,723.669913848423
303.51,722.990281563
303.52,722.307212781195
303.53,721.6207085347639
303.54,720.9308791419121
303.55,720.2377066341102
303.56,719.5409102282467
303.57,718.8404979122724
303.58,718.1365045261932
303.59,717.4289340144272
303.6,716.7177807022457
303.61,716.0030279509153
303.62,715.2845897089161
303.63,714.5623569127827
303.64,713.8363307773667
303.65,713.1065125161152
303.66,712.3729033411422
303.67,711.6355089111598
303.68,710.8943190320645
303.69,710.1491571493506
303.7,709.400098427997
303.71,708.6471111298084
303.72,707.890186136769
303.73,707.129324748542
303.74,706.3645282632885
303.75,705.5956841250666
303.76,704.8225617551974
303.77,704.0453713737049
303.78,703.2641527697753
303.79,702.4789211929084
303.8,701.6896777728765
303.81,700.8963965974242
303.82,700.0988671489604
303.83,699.2968936617051
303.84,698.4907434028867
303.85,697.6804370698035
303.86,696.8659761273861
303.87,696.0473620564757
303.88,695.2246201851939
303.89,694.3975117594027
303.9,693.5659117019537
303.91,692.7300907500927
303.92,691.8900468488681
303.93,691.0457812184422
303.94,690.1972953951148
303.95,689.3445857034507
303.96,688.487362519814
303.97,687.6255612890199
303.98,686.7594936603921
303.99,685.8892098296801
304.0,685.0147120515286
304.01,684.135991921187
304.02,683.2530119093234
304.03,682.3654841298838
304.04,681.4733938328035
304.05,680.5770228039744
304.06,679.6763800095665
304.07,678.7714671082206
304.08,677.862295689188
304.09,676.9489006547296
304.1,676.0310383518134
304.11,675.1087315866807
304.12,674.1821784718422
304.13,673.2513734628388
304.14,672.3163182632799
304.15,671.3770145750492
304.16,670.433464098258
304.17,669.485516148143
304.18,668.5332158259268
304.19,667.5767497678269
304.2,666.6161262727029
304.21,665.6513460022463
304.22,664.6823797434996
304.23,663.7092150036431
304.24,662.7318321987813
304.25,661.7502757506178
304.26,660.7645878232148
304.27,659.7747701765771
304.28,658.7808268720597
304.29,657.7827937115227
304.3,656.7806837681554
304.31,655.7745916855887
304.32,654.7646248922833
304.33,653.7506270624888
304.34,652.7325999643444
304.35,651.7105453642259
304.36,650.6844650266825
304.37,649.6543607145078
304.38,648.6204054771248
304.39,647.5828952920621
304.4,646.5415820138351
304.41,645.4964095622996
304.42,644.4473653932062
304.43,643.3944201497873
304.44,642.3375749039478
304.45,641.2770872607177
304.46,640.2131771795864
304.47,639.1457779073296
304.48,638.0746391433262
304.49,636.9997643697692
304.5,635.9211783061214
304.51,634.8388915830865
304.52,633.7532075039418
304.53,632.664245890887
304.54,631.5720041137006
304.55,630.4764190201945
304.56,629.3772563352424
304.57,628.2744961570801
304.58,627.1681601579726
304.59,626.0585984279896
304.6,624.9459571975489
304.61,623.830238225152
304.62,622.7114397429559
304.63,621.5895009937551
304.64,620.4641904624549
304.65,619.335484771636
304.66,618.2037128523749
304.67,617.0689809182618
304.68,615.9312904509997
304.69,614.7906584011508
304.7,613.64711856349
304.71,612.5006734232396
304.72,611.3511983228879
304.73,610.1988351948327
304.74,609.0436893417985
304.75,607.8857621939369
304.76,606.7250551798373
304.77,605.5615689969375
304.78,604.3953033083787
304.79,603.226274333946
304.8,602.0547596535432
304.81,600.8807465311078
304.82,599.7041807867587
304.83,598.5250403365844
304.84,597.3433027978884
304.85,596.1589695411793
304.86,594.9720419357678
304.87,593.782665713627
304.88,592.5911059108847
304.89,591.3973579357657
304.9,590.2012830785202
304.91,589.0028469231925
304.92,587.802050774943
304.93,586.5988798900975
304.94,585.3933416291146
304.95,584.1857316399904
304.96,582.9761152960563
304.97,581.7645896357051
304.98,580.5512833612297
304.99,579.3360656841265
305.0,578.1189098526827
305.01,576.8998209460486
305.02,575.6789453889728
305.03,574.4565022808981
305.04,573.2324605506533
305.05,572.0068181288094
305.06,570.7795757047111
305.07,569.5507339669167
305.08,568.3202571571262
305.09,567.0880177133066
305.1,565.8542674073801
305.11,564.6191363688968
305.12,563.3826252150415
305.13,562.1447283403095
305.14,560.905410419951
305.15,559.6646663048425
305.16,558.4224966091745
305.17,557.1789143868264
305.18,555.9341114025375
305.19,554.6880626755179
305.2,553.4407992475403
305.21,552.1923267094362
305.22,550.9426456020444
305.23,549.6917531089812
305.24,548.4396143946774
305.25,547.1862259544974
305.26,545.931793449937
305.27,544.6764217795514
305.28,543.4200936875059
305.29,542.1627010961554
305.3,540.9042611106104
305.31,539.644778913365
305.32,538.3842549690372
305.33,537.1226882035066
305.34,535.8601618094641
305.35,534.596838376276
305.36,533.3327200254745
305.37,532.0678070754034
305.38,530.8020998440262
305.39,529.535551739203
305.4,528.2681189547192
305.41,526.9998050810692
305.42,525.7306288483694
305.43,524.4607895957706
305.44,523.190311671288
305.45,521.9191775632286
305.46,520.6473875241227
305.47,519.3749418062464
305.48,518.1018406614666
305.49,516.8280963136415
305.5,515.5536884804658
305.51,514.2785998068495
305.52,513.0030164436963
305.53,511.7269583570026
305.54,510.45039843834905
305.55,509.1733151266962
305.56,507.8957086102718
305.57,506.61757907723427
305.58,505.33892671534517
305.59,504.05976737814916
305.6,502.78017557238115
305.61,501.50030101334966
305.62,500.22008474133844
305.63,498.93952039783125
305.64,497.65858386160676
305.65,496.37725002814733
305.66,495.09551902151867
305.67,493.81339096804885
305.68,492.53086599392833
305.69,491.24797387336724
305.7,489.9648945660721
305.71,488.68168271182475
305.72,487.3983383288705
305.73,486.1148180308159
305.74,484.831047392815
305.75,483.5469986626603
305.76,482.2626718203378
305.77,480.9780669333145
305.78,479.6931841255392
305.79,478.4080988409622
305.8,477.1229722001471
305.81,475.837813150472
305.82,474.55262166066075
305.83,473.2673976994823
305.84,471.9821203224908
305.85,470.6967312830166
305.86,469.41117721674607
305.87,468.1254570029785
305.88,466.839572057992
305.89,465.55361425123004
305.9,464.2677145021873
305.91,462.981876280412
305.92,461.6960995080166
305.93,460.4103841072517
305.94,459.12470919787063
305.95,457.83904507573124
305.96,456.5533914403369
305.97,455.2677452006863
305.98,453.98206097423554
305.99,452.6963874865491
306.0,451.4108494450727
306.01,450.12546070721305
306.02,448.8402211515922
306.03,447.5551306569104
306.04,446.2701673156549
306.05,444.9853018598648
306.06,443.70053401878715
306.07,442.4158636708534
306.08,441.1313037817062
306.09,439.8468938108755
306.1,438.5627065141312
306.11,437.27878222572
306.12,435.9951112352529
306.13,434.7116933693465
306.14,433.4285044398274
306.15,432.1455167842496
306.16,430.862730198188
306.17,429.58014450824277
306.18,428.29778577913896
306.19,427.01568357261704
306.2,425.73383828825627
306.21,424.45232240522694
306.22,423.17118674550477
306.23,421.8904310436218
306.24,420.61002739994024
306.25,419.3299540250213
306.26,418.05023990960035
306.27,416.77089491587924
306.28,415.4919586397617
306.29,414.21344536935106
306.3,412.9353548481024
306.31,411.65768681967654
306.32,410.3804758384981
306.33,409.103793831098
306.34,407.82761066175664
306.35,406.5519060292518
306.36,405.27667962029494
306.37,404.0019427101136
306.38,402.7277369684163
306.39,401.4540658944789
306.4,400.1809398968751
306.41,398.9084066678902
306.42,397.6364716524246
306.43,396.3651333914314
306.44,395.09441229773876
306.45,393.82433148665166
306.46,392.5548905822695
306.47,391.2861842784377
306.48,390.0187162337806
306.49,388.7525789760772
306.5,387.4877706417873
306.51,386.22428989260686
306.52,384.96213539157395
306.53,383.70130147470616
306.54,382.44175562366587
306.55,381.1835483230769
306.56,379.92673852300584
306.57,378.67141034585535
306.58,377.41757118144244
306.59,376.1652196206414
306.6,374.9143542556654
306.61,373.6649736800486
306.62,372.41707648865065
306.63,371.17065203332777
306.64,369.9256586892934
306.65,368.68209037804314
306.66,367.439971031664
306.67,366.1993334118478
306.68,364.9602363156365
306.69,363.7227883203372
306.7,362.4869980396706
306.71,361.25286399438704
306.72,360.0203847065924
306.73,358.78954125304415
306.74,357.5602959790428
306.75,356.3326519079856
306.76,355.10665265592155
306.77,353.8823065597807
306.78,352.65961214987374
306.79,351.4385679578837
306.8,350.2191824327857
306.81,349.0015606584779
306.82,347.78575683603293
306.83,346.5717443571184
306.84,345.3594964503499
306.85,344.14904116943467
306.86,342.94040873967924
306.87,341.73359763271213
306.88,340.52860631170347
306.89,339.32543324136503
306.9,338.1240768877767
306.91,336.9245357185811
306.92,335.72683584183295
306.93,334.5310640904666
306.94,333.337230836643
306.95,332.1453808111134
306.96,330.9555112314884
306.97,329.7675908346253
306.98,328.5816145508973
306.99,327.3975808052304
307.0,326.2154880239416
307.01,325.0353346349512
307.02,323.8571073741111
307.03,322.680799927896
307.04,321.5066084543913
307.05,320.3345701265705
307.06,319.1646832889385
307.07,317.99694628755213
307.08,316.83135747005167
307.09,315.66791518566237
307.1,314.50661778514547
307.11,313.3474429183247
307.12,312.19031789959513
307.13,311.0352458542529
307.14,309.88244237295476
307.15,308.73197636298846
307.16,307.58384611009274
307.17,306.4380499016606
307.18,305.2945860266822
307.19,304.15345277586476
307.2,303.0146484414675
307.21,301.8781670130856
307.22,300.74397705876504
307.23,299.6117590678616
307.24,298.48112517409174
307.25,297.35205276712475
307.26,296.2244933213857
307.27,295.09844663379
307.28,293.97391260357057
307.29,292.8508911299485
307.3,291.7293821122668
307.31,290.6093775088398
307.32,289.49115381896
307.33,288.3748648544407
307.34,287.26051030605703
307.35,286.1480898648886
307.36,285.03760322224656
307.37,283.92905006969687
307.38,282.8223731429023
307.39,281.7175220149631
307.4,280.6148126370744
307.41,279.51440148876907
307.42,278.41629198378604
307.43,277.32048364088496
307.44,276.2269759792173
307.45,275.135768518407
307.46,274.04686077846776
307.47,272.9603749081867
307.48,271.87670200021574
307.49,270.795871146295
307.5,269.7178495072985
307.51,268.6425292981498
307.52,267.5699070021948
307.53,266.4999819624712
307.54,265.43283714950775
307.55,264.3689259000325
307.56,263.3083155556849
307.57,262.25100518984266
307.58,261.1969939817951
307.59,260.14631582557445
307.6,259.09895637541604
307.61,258.0550437582552
307.62,257.01490474121834
307.63,255.97854359424863
307.64,254.945959204543
307.65,253.91715046036185
307.66,252.8921162510481
307.67,251.87086537457833
307.68,250.85388795211733
307.69,249.8414341643498
307.7,248.83346792917206
307.71,247.8299877390845
307.72,246.8309017343219
307.73,245.8360706248696
307.74,244.84575682337882
307.75,243.8604268224778
307.76,242.88008814444652
307.77,241.9047808480877
307.78,240.9345237940983
307.79,239.96926841704288
307.8,239.00918770519084
307.81,238.0548204562475
307.82,237.10607718726257
307.83,236.1628026876001
307.84,235.22499484792803
307.85,234.29265198375285
307.86,233.36595152636923
307.87,232.4454665426106
307.88,231.53119802709142
307.89,230.62312671066314
307.9,229.72125066741486
307.91,228.82550303464166
307.92,227.93579473778087
307.93,227.0526276221238
307.94,226.17604282498027
307.95,225.30603835817928
307.96,224.4426122356671
307.97,223.58573003951463
307.98,222.73550754068512
307.99,221.89243375379675
308.0,221.05640230217108
308.01,220.22720482743375
308.02,219.4048395307345
308.03,218.58930441958535
308.04,217.7807159715636
308.05,216.97952542686605
308.06,216.1857550618567
308.07,215.39935816628557
308.08,214.62023773841565
308.09,213.84806423897808
308.1,213.082865200653
308.11,212.32504283197804
308.12,211.57467288729327
308.13,210.83175329406808
308.14,210.0962922678358
308.15,209.36830419166654
308.16,208.64754940841033
308.17,207.9339905454356
308.18,207.2277947202742
308.19,206.5289620177951
308.2,205.83749047729574
308.21,205.15337814025906
308.22,204.47662305033245
308.23,203.80721420432664
308.24,203.14498619223994
308.25,202.4898471292785
308.26,201.84178624620006
308.27,201.20080475272857
308.28,200.56693239070702
308.29,199.94017577686765
308.3,199.32053969819657
308.31,198.70774491431456
308.32,198.10171677240137
308.33,197.50244751973685
308.34,196.90988374083844
308.35,196.32401211343682
308.36,195.74483103570694
308.37,195.17217598481918
308.38,194.60574039994668
308.39,194.0455213972031
308.4,193.49153017395597
308.41,192.94379787382343
308.42,192.40231896357358
308.43,191.86701076158914
308.44,191.3373622071212
308.45,190.8131498969554
308.46,190.2942261208908
308.47,189.78057712328248
308.48,189.27220179548172
308.49,188.7690990301729
308.5,188.27091962837235
308.51,187.77728070611624
308.52,187.28814928474907
308.53,186.80354375596065
308.54,186.32346341920302
308.55,185.84790739817086
308.56,185.3766435972112
308.57,184.90919612522052
308.58,184.44553058733194
308.59,183.9853126987671
308.6,183.52841904399887
308.61,183.0748122032573
308.62,182.62431400745328
308.63,182.17646056240514
308.64,181.73124561634862
308.65,181.28866878573484
308.66,180.84872968747788
308.67,180.41142793902543
308.68,179.97665108477094
308.69,179.54391180670868
308.7,179.11315334304692
308.71,178.68422988850733
308.72,178.25679469018914
308.73,177.83088935534755
308.74,177.40647803504993
308.75,176.98309697571236
308.76,176.5606296257694
308.77,176.13907598950482
308.78,175.71843608537426
308.79,175.29870993181513
308.8,174.87988912006838
308.81,174.46166479654195
308.82,174.04388229270631
308.83,173.62608367031459
308.84,173.20816623616142
308.85,172.7901302561068
308.86,172.37197599566872
308.87,171.9535749457794
308.88,171.53464971713976
308.89,171.11529305218124
308.9,170.6955066154175
308.91,170.2752907527805
308.92,169.8544470274345
308.93,169.43233340114085
308.94,169.00878488483286
308.95,168.5838692779235
308.96,168.1575929467113
308.97,167.72995651578512
308.98,167.3011522931641
308.99,166.87174385460906
309.0,166.44022106496377
309.01,165.9928236743576
309.02,165.5254736654104
309.03,165.0378430369654
309.04,164.49718327783506
309.05,163.880848326394
309.06,163.18516126340648
309.07,162.37910303091815
309.08,161.40361547741384
309.09,160.19348765399738
309.1,158.65641493322406
309.11,156.54162955253173
309.12,154.12904171080706
309.13,151.72179443595658
309.14,149.31988698975056
309.15,146.92329120799164
309.16,144.5320706792142
309.17,142.14633782781442
309.18,139.7660927800732
309.19,137.39133501582668
309.2,135.022064016273
309.21,132.6582792638694
309.22,130.2999802424632
309.23,127.94716643721347
309.24,125.59983733458816
309.25,123.25799242240423
309.26,120.92162899857063
309.27,118.59070907114346
309.28,116.26521861168821
309.29,113.94519493790851
309.3,111.6309800475544
309.31,109.32265533841725
309.32,107.02022023388349
309.33,104.72367415889141
309.34,102.43301653972259
309.35,100.14824680414371
309.36,97.86936438133158
309.37,95.59636285390326
309.38,93.32919426656802
309.39,91.06784767444292
309.4,88.8123225117231
309.41,86.56261821405224
309.42,84.31886169629709
309.43,82.08140257903578
309.44,79.85026034638331
309.45,77.62543435476393
309.46,75.40692396221036
309.47,73.19471101454532
309.48,70.98873619253787
309.49,68.78899412186685
309.5,66.5954841659315
309.51,64.4082056895995
309.52,62.227158059288435
309.53,60.05235684491253
309.54,57.8842106569468
309.55,55.72289630869781
309.56,53.5683468412561
309.57,51.42051690475342
309.58,49.27940576212464
309.59,47.14501267797349
309.6,45.01733691854434
309.61,42.896377751767844
309.62,40.78213444723706
309.63,38.674584396609944
309.64,36.574246937928336
309.65,34.48131144874781
309.66,32.39577702680567
309.67,30.317642771727808
309.68,28.246902814952676
309.69,26.183354604718513
309.7,24.126892031134016
309.71,22.07764026265512
309.72,20.036753239364465
309.73,18.004064828131213
309.74,15.979229019244064
309.75,13.966492724267653
309.76,11.978323411465132
309.77,10.017083948026134
309.78,8.092308387210974
309.79,6.246228781642329
309.8,4.5104052776830335
309.81,2.916865650685507
309.82,1.531954270437546
309.83,0.44972756618544824
309.84,0.0
309.85,0.0
309.86,0.0
309.87,0.0
309.88,0.0
309.89,0.0
309.9,0.0
309.91,0.0
309.92,0.0
309.93,0.0
309.94,0.0
309.95,0.0
309.96,0.0
309.97,0.0
309.98,0.0
309.99,0.0
310.0,0.0
310.01,0.0
310.02,0.0
310.03,0.0
310.04,0.0
310.05,0.0
310.06,0.0
310.07,0.0
310.08,0.0
310.09,0.0
310.1,0.0
310.11,0.0
310.12,0.0
310.13,0.0
310.14,0.0
310.15,0.0
310.16,0.0
310.17,0.0
310.18,0.0
310.19,0.0
310.2,0.0
310.21,0.0
310.22,0.0
310.23,0.0
310.24,0.0
310.25,0.0
310.26,0.0
310.27,0.0
310.28,0.0
310.29,0.0
310.3,0.06481116455273807
310.31,1.0334213506860377
310.32,2.50692355490116
310.33,4.28625066907706
310.34,6.248975875543009
310.35,8.340398321869124
310.36,10.518989626826187
310.37,12.766425322664505
310.38,15.041833800043019
310.39,17.343103649244263
310.4,19.670048466362136
310.41,22.015616189849897
310.42,24.376183882580413
310.43,26.751751245261893
310.44,29.142317982523757
310.45,31.547883802991272
310.46,33.96844841923758
310.47,36.40400015919591
310.48,38.85277112203705
310.49,41.312795733258085
310.5,43.783866126273864
310.51,46.26598248162357
310.52,48.75914498269392
310.53,51.26335381556869
310.54,53.77860916926312
310.55,56.304911235514204
310.56,58.842260208888426
310.57,61.39062032748939
310.58,63.94881400495988
310.59,66.51580657739612
310.6,69.09142747034736
310.61,71.6756770261359
310.62,74.26855558920334
310.63,76.87006350622765
310.64,79.48020112593828
310.65,82.09896879933001
310.66,84.72636687949415
310.67,87.36239572170615
310.68,90.00705568338105
310.69,92.66029924705144
310.7,95.32110112423085
310.71,97.98866697540205
310.72,100.66292221970035
310.73,103.34386726756141
310.74,106.03150253104815
310.75,108.72582842389936
310.76,111.42684536151236
310.77,114.13455376097978
310.78,116.84895404102701
310.79,119.57004662203468
310.8,122.29783192608245
310.81,125.0323103768653
310.82,127.77348237461797
310.83,130.52091967442118
310.84,133.27390183173122
310.85,136.03234631258917
310.86,138.79625352750895
310.87,141.56562388836505
310.88,144.3404578084169
310.89,147.12075570220247
310.9,149.90651798904833
310.91,152.69779167776395
310.92,155.49462221573475
310.93,158.297010019072
310.94,161.10495550536373
310.95,163.9184590934688
310.96,166.737531572703
310.97,169.5622939336922
310.98,172.39278113838313
310.99,175.22902419190012
311.0,178.0710738264715
311.01,180.91840162522152
311.02,182.95760301448524
311.03,184.4335843163104
311.04,185.58030564826393
311.05,186.54733737591783
311.06,187.36588291848508
311.07,188.1008833936559
311.08,188.76104794491093
311.09,189.387962329197
311.1,189.9953238442498
311.11,190.58317979203625
311.12,191.1553462662904
311.13,191.71851061368056
311.14,192.27295569989434
311.15,192.8186822896278
311.16,193.3556911452156
311.17,193.88398628952953
311.18,194.40361138570742
311.19,194.91547400368466
311.2,195.42270817477882
311.21,195.92570199558574
311.22,196.42445585358172
311.23,196.91897013511283
311.24,197.40924522546595
311.25,197.89528150877592
311.26,198.37707936811472
311.27,198.85464175669622
311.28,199.3280087245132
311.29,199.79778244013735
311.3,200.2660443538248
311.31,200.73308169971833
311.32,201.19889482274084
311.33,201.66348406752263
311.34,202.12684977841224
311.35,202.58899229945968
311.36,203.04991197444156
311.37,203.5096091506078
311.38,203.96811244653367
311.39,204.42550330699873
311.4,204.8821270055551
311.41,205.33856507501562
311.42,205.79614542504677
311.43,206.25496096362534
311.44,206.71501168630928
311.45,207.17629758854648
311.46,207.63881866573533
311.47,208.10257491317716
311.48,208.56757805655545
311.49,209.03399986189
311.5,209.502329311421
311.51,209.97261267887106
311.52,210.44485006054137
311.53,210.91904155285377
311.54,211.3953474978413
311.55,211.87468954353167
311.56,212.35721896983958
311.57,212.84293589923467
311.58,213.3318536491609
311.59,213.8244841152336
311.6,214.32110237746153
311.61,214.8217086903759
311.62,215.32628970674358
311.63,215.83477717880697
311.64,216.34716188653366
311.65,216.8634440905515
311.66,217.38362405213826
311.67,217.90768845517616
311.68,218.435943242354
311.69,218.96880197961738
311.7,219.50627304017635
311.71,220.04829648408437
311.72,220.5948580524554
311.73,221.1459581565752
311.74,221.70159720851103
311.75,222.2617756211274
311.76,222.82650980814702
311.77,223.39638015967915
311.78,223.97170232446453
311.79,224.5523269675819
311.8,225.13799127716797
311.81,225.72868520040694
311.82,226.32440930509264
311.83,226.92516415998315
311.84,227.5309503347517
311.85,228.14195749640064
311.86,228.75886894757974
311.87,229.38170118875473
311.88,230.0104527049721
311.89,230.64510205502697
311.9,231.2853663295013
311.91,231.93102588486346
311.92,232.58208148315026
311.93,233.23857870852234
311.94,233.90119086329773
311.95,234.5701438208432
311.96,235.24543865719252
311.97,235.92707644974354
311.98,236.61505827727726
311.99,237.30936593669324
312.0,238.00987650075757
312.01,238.7162074912018
312.02,239.4289812188671
312.03,240.14852636146296
312.04,240.87484427356532
312.05,241.60793631134177
312.06,242.3478038324993
312.07,243.09444819640618
312.08,243.84787076397433
312.09,244.60809754970668
312.1,245.37576379087798
312.11,246.15069641319334
312.12,246.9328184320754
312.13,247.72213151518793
312.14,248.5186373319513
312.15,249.32233755364064
312.16,250.13323385332168
312.17,250.95143894005744
312.18,251.7778277336869
312.19,252.61258809170428
312.2,253.45534451165798
312.21,254.30567435426622
312.22,255.16357825272223
312.23,256.02905821838414
312.24,256.90211626464435
312.25,257.7830816062054
312.26,258.6727840014876
312.27,259.5712663941331
312.28,260.4785313393307
312.29,261.3943598640598
312.3,262.31817041058576
312.31,263.2498814673912
312.32,264.18950385652636
312.33,265.13777098882565
312.34,266.0951508383167
312.35,267.06164637097555
312.36,268.037260555597
312.37,269.021996363832
312.38,270.01551071244376
312.39,271.01729102452254
312.4,272.0274672260332
312.41,273.04687108441044
312.42,274.07562806845516
312.43,275.1137415597657
312.44,276.1612149431922
312.45,277.218051606648
312.46,278.28419465738835
312.47,279.35895286629693
312.48,280.4427068368841
312.49,281.5360597832457
312.5,282.638957430253
312.51,283.75135871737655
312.52,284.8732647091082
312.53,286.00467919477285
312.54,287.1455998691892
312.55,288.2955075207041
312.56,289.45484229288724
312.57,290.62388984394283
312.58,291.80501554349354
312.59,292.99931406310355
312.6,294.20679326382265
312.61,295.42743292121787
312.62,296.661423177288
312.63,297.90920538195184
312.64,299.170527550479
312.65,300.4454238209453
312.66,301.7339606103886
312.67,303.03615040731546
312.68,304.3520033772849
312.69,305.6821256469207
312.7,307.0272695634624
312.71,308.3865633030234
312.72,309.75974862784017
312.73,311.1468457724783
312.74,312.5479160210997
312.75,313.96302546037066
312.76,315.3931201820921
312.77,316.8385738137196
312.78,318.298994095388
312.79,319.7735651597856
312.8,321.2622738515966
312.81,322.7651129366362
312.82,324.2822540696159
312.83,325.81468395454186
312.84,327.362548218381
312.85,328.9257469540909
312.86,330.5033173685016
312.87,332.09504702821863
312.88,333.7009484224679
312.89,335.32133487930616
312.9,336.95702511299044
312.91,338.6080711545762
312.92,340.274464686641
312.93,341.9553602408554
312.94,343.6503018409009
312.95,345.359302538887
312.96,347.08268641068895
312.97,348.8211691657843
312.98,350.5747916811058
312.99,352.3435676465429
313.0,354.1267844961659
313.01,355.92378987253835
313.02,357.7345940381692
313.03,359.55942311380335
313.04,361.39896373100794
313.05,363.2532816234523
313.06,365.1223913537073
313.07,367.0056458017196
313.08,368.9001560533736
313.09,370.80440291086785
313.1,372.71839065048476
313.11,374.642228457874
313.12,376.57629571313936
313.13,378.52063017210355
313.14,380.47461924510236
313.15,382.43751701635273
313.16,384.40932913502655
313.17,386.3900629859023
313.18,388.37972890992467
313.19,390.3784079138443
313.2,392.3861779716158
313.21,394.4028281709947
313.22,396.42775807805697
313.23,398.4609885423666
313.24,400.502526553539
313.25,402.5523791088044
313.26,404.6105532129671
313.27,406.6771084285864
313.28,408.75153125540646
313.29,410.833485845687
313.3,412.92334495554127
313.31,415.02111538037786
313.32,417.12681619695104
313.33,419.240483435848
313.34,421.3621251684354
313.35,423.4912721661694
313.36,425.6273721864761
313.37,427.7711947401197
313.38,429.9228908854625
313.39,432.08246751370757
313.4,434.24993152390743
313.41,436.4252898230063
313.42,438.6082129364112
313.43,440.798222186652
313.44,442.9962917165152
313.45,445.20257190876157
313.46,447.4170716496972
313.47,449.6397983025056
313.48,451.870759238992
313.49,454.1099719355757
313.5,456.3578687284921
313.51,458.6145931261939
313.52,460.8801536952895
313.53,463.1546261058326
313.54,465.43808763533684
313.55,467.73112673246305
313.56,470.03508725753767
313.57,472.3494220174147
313.58,474.6739569725388
313.59,477.0087238906115
313.6,479.35402930443803
313.61,481.71161255431826
313.62,484.0817979756098
313.63,486.4646800814169
313.64,488.8600978668867
313.65,491.26783480664625
313.66,493.6897299507756
313.67,496.12602945633995
313.68,498.57674880031675
313.69,501.04190348050616
313.7,503.5224386944469
313.71,506.02002225518265
313.72,508.5343970267098
313.73,511.0652087066344
313.74,513.612555636114
313.75,516.1781588053456
313.76,518.7627799501972
313.77,521.3664412353012
313.78,523.9891648568217
313.79,526.6314215951512
313.8,529.2947772365684
313.81,531.97910341245
313.82,534.6844368485071
313.83,537.41081342946
313.84,540.1590972655232
313.85,542.9303656456492
313.86,545.7246173053464
313.87,548.5418742348367
313.88,551.382168082205
313.89,554.2461749071211
313.9,557.1340942101193
313.91,560.0460545520009
313.92,562.9845399728147
313.93,565.9504353642585
313.94,568.9437782119556
313.95,571.9646060617164
313.96,575.0129275577407
313.97,578.0886232967256
313.98,581.1911193248177
313.99,584.320285569905
314.0,587.4761833439773
314.01,590.6588826502308
314.02,593.8684205017468
314.03,597.1048339711733
314.04,600.3681154229307
314.05,603.6572540152514
314.06,606.9718431528433
314.07,610.3118664586244
314.08,613.6773099310336
314.09,617.0682115919022
314.1,620.4846555534979
314.11,623.9264134783343
314.12,627.3923937600739
314.13,630.881984565136
314.14,634.3951294732173
314.15,637.9318564772448
314.16,641.4921304033193
314.17,645.0755979667288
314.18,648.6809988103518
314.19,652.3081023091448
314.2,655.9561734339169
314.21,659.6251339386564
314.22,663.314986781225
314.23,667.0244093788516
314.24,670.7526615231453
314.25,674.4996572199166
314.26,678.2643644012326
314.27,682.0463671173428
314.28,685.8442739869478
314.29,689.6570716447467
314.3,693.4848311722584
314.31,697.3272640878824
314.32,701.1827411410588
314.33,705.0491441527968
314.34,708.9257891565712
314.35,712.8126735534797
314.36,716.7096181747701
314.37,720.6139165942215
314.38,724.5231781052303
314.39,728.4373345353464
314.4,732.3564409929985
314.41,736.279733921132
314.42,740.202944320579
314.43,744.1251843698894
314.44,748.0464206269316
314.45,751.9665599132361
314.46,755.8821091840725
314.47,759.7904950333378
314.48,763.6916941958552
314.49,767.5856918394891
314.5,771.4700768926023
314.51,775.3415056737455
314.52,779.1995798451965
314.53,783.0442151685671
314.54,786.8729933523723
314.55,790.6836122540388
314.56,794.4750208835607
314.57,798.247080125614
314.58,801.9970268987076
314.59,805.7233335429144
314.6,809.4260108195575
314.61,813.1049186213233
314.62,816.757346340184
314.63,820.382209305776
314.64,823.9794736654138
314.65,827.5489858619028
314.66,831.0884207661197
314.67,834.596849416386
314.68,838.0742308658362
314.69,841.5205069671407
314.7,844.9340960881235
314.71,848.3141385139985
314.72,851.6607875225641
314.73,854.9739939886223
314.74,858.2532119058176
314.75,861.4970554271849
314.76,864.705407473471
314.77,867.8782237711597
314.78,871.0154628658114
314.79,874.1168593475059
314.8,877.1820793868529
314.81,880.211089919469
314.82,883.2037996183395
314.83,886.1600693713794
314.84,889.0792555474607
314.85,891.9607668687954
